STORE_NBR,YEARMONTH,Ventas,Unidades,Clientes,Transacciones,Frecuencia,ChipsPorTransaccion,PrecioPromedio,Fecha
227,201807,839.4,242,95,120,1.263157894736842,2.0166666666666666,3.468595041322314,2018-07-01
227,201808,810.8,225,88,118,1.3409090909090908,1.9067796610169492,3.6035555555555554,2018-08-01
227,201809,716.4,210,91,104,1.1428571428571428,2.019230769230769,3.4114285714285715,2018-09-01
227,201810,954.4,270,104,134,1.2884615384615385,2.014925373134328,3.5348148148148146,2018-10-01
227,201811,826.8,236,91,116,1.2747252747252746,2.0344827586206895,3.5033898305084743,2018-11-01
227,201812,772.6,212,87,103,1.1839080459770115,2.058252427184466,3.6443396226415095,2018-12-01
227,201901,900.6,254,105,127,1.2095238095238094,2.0,3.5456692913385828,2019-01-01
227,201902,734.4,214,84,105,1.25,2.038095238095238,3.4317757009345793,2019-02-01
227,201903,930.6,262,110,129,1.1727272727272726,2.0310077519379846,3.551908396946565,2019-03-01
227,201904,767.2,220,92,108,1.173913043478261,2.037037037037037,3.4872727272727273,2019-04-01
227,201905,779.3,228,90,117,1.3,1.9487179487179487,3.4179824561403507,2019-05-01
227,201906,725.4,218,85,105,1.2352941176470589,2.0761904761904764,3.3275229357798164,2019-06-01
228,201807,326.8,76,37,39,1.054054054054054,1.9487179487179487,4.3,2018-07-01
228,201808,261.1,57,29,30,1.0344827586206897,1.9,4.580701754385966,2018-08-01
228,201809,351.9,85,43,44,1.0232558139534884,1.9318181818181819,4.14,2018-09-01
228,201810,349.0,81,39,42,1.0769230769230769,1.9285714285714286,4.308641975308642,2018-10-01
228,201811,419.3,95,46,50,1.0869565217391304,1.9,4.413684210526316,2018-11-01
228,201812,383.8,83,39,42,1.0769230769230769,1.9761904761904763,4.624096385542169,2018-12-01
228,201901,231.5,53,27,27,1.0,1.962962962962963,4.367924528301887,2019-01-01
228,201902,298.4,66,32,33,1.03125,2.0,4.521212121212121,2019-02-01
228,201903,394.6,91,46,46,1.0,1.9782608695652173,4.336263736263737,2019-03-01
228,201904,386.7,88,43,45,1.0465116279069768,1.9555555555555555,4.394318181818182,2019-04-01
228,201905,267.2,65,36,36,1.0,1.8055555555555556,4.110769230769231,2019-05-01
228,201906,321.2,72,35,37,1.0571428571428572,1.945945945945946,4.461111111111111,2019-06-01
229,201807,805.4,226,97,113,1.1649484536082475,2.0,3.563716814159292,2018-07-01
229,201808,691.3,203,90,106,1.1777777777777778,1.9150943396226414,3.4054187192118226,2018-08-01
229,201809,831.6,238,93,117,1.2580645161290323,2.034188034188034,3.4941176470588236,2018-09-01
229,201810,771.8,230,92,115,1.25,2.0,3.355652173913043,2018-10-01
229,201811,730.0,212,85,106,1.2470588235294118,2.0,3.443396226415094,2018-11-01
229,201812,841.4,236,90,116,1.288888888888889,2.0344827586206895,3.5652542372881353,2018-12-01
229,201901,716.6,210,85,105,1.2352941176470589,2.0,3.4123809523809525,2019-01-01
229,201902,800.8000000000001,226,96,112,1.1666666666666667,2.017857142857143,3.543362831858407,2019-02-01
229,201903,952.0,276,106,138,1.3018867924528301,2.0,3.449275362318841,2019-03-01
229,201904,838.0,234,94,115,1.2234042553191489,2.034782608695652,3.5811965811965814,2019-04-01
229,201905,768.1,221,88,114,1.2954545454545454,1.9385964912280702,3.4755656108597286,2019-05-01
229,201906,809.6,222,89,110,1.2359550561797752,2.018181818181818,3.646846846846847,2019-06-01
230,201807,912.2,270,109,135,1.238532110091743,2.0,3.3785185185185185,2018-07-01
230,201808,960.9,266,109,144,1.3211009174311927,1.8472222222222223,3.612406015037594,2018-08-01
230,201809,850.5,245,92,122,1.326086956521739,2.0081967213114753,3.4714285714285715,2018-09-01
230,201810,893.4,256,102,127,1.2450980392156863,2.015748031496063,3.48984375,2018-10-01
230,201811,857.0,236,94,118,1.2553191489361701,2.0,3.6313559322033897,2018-11-01
230,201812,968.2,270,113,134,1.1858407079646018,2.014925373134328,3.585925925925926,2018-12-01
230,201901,1021.2,270,101,134,1.3267326732673268,2.014925373134328,3.7822222222222224,2019-01-01
230,201902,1059.8,294,114,146,1.280701754385965,2.0136986301369864,3.6047619047619044,2019-02-01
230,201903,885.6,256,107,128,1.1962616822429906,2.0,3.459375,2019-03-01
230,201904,977.6,278,106,138,1.3018867924528301,2.0144927536231885,3.516546762589928,2019-04-01
230,201905,1016.4,276,107,133,1.2429906542056075,2.075187969924812,3.6826086956521737,2019-05-01
230,201906,989.0,280,110,140,1.2727272727272727,2.0,3.532142857142857,2019-06-01
231,201807,1020.9,226,104,114,1.0961538461538463,1.9824561403508771,4.517256637168141,2018-07-01
231,201808,913.8000000000001,207,94,109,1.1595744680851063,1.8990825688073394,4.414492753623189,2018-08-01
231,201809,1059.0,242,103,121,1.174757281553398,2.0,4.37603305785124,2018-09-01
231,201810,1099.0,253,115,127,1.1043478260869566,1.9921259842519685,4.3438735177865615,2018-10-01
231,201811,970.6,226,94,112,1.1914893617021276,2.017857142857143,4.294690265486726,2018-11-01
231,201812,1102.6,252,111,125,1.1261261261261262,2.016,4.375396825396825,2018-12-01
231,201901,962.0,222,102,111,1.088235294117647,2.0,4.333333333333333,2019-01-01
231,201902,1072.2,242,101,119,1.1782178217821782,2.033613445378151,4.4305785123966945,2019-02-01
231,201903,1149.0,266,113,133,1.176991150442478,2.0,4.319548872180451,2019-03-01
231,201904,943.0,213,95,107,1.1263157894736842,1.9906542056074767,4.427230046948357,2019-04-01
231,201905,929.8000000000001,214,97,112,1.1546391752577319,1.9107142857142858,4.3448598130841125,2019-05-01
231,201906,942.8000000000001,214,99,108,1.0909090909090908,1.9814814814814814,4.405607476635514,2019-06-01
232,201807,947.9,261,96,128,1.3333333333333333,2.0390625,3.6318007662835248,2018-07-01
232,201808,687.2,203,86,105,1.2209302325581395,1.9333333333333333,3.3852216748768473,2018-08-01
232,201809,885.4,246,93,122,1.3118279569892473,2.0163934426229506,3.5991869918699186,2018-09-01
232,201810,853.2,240,99,120,1.2121212121212122,2.0,3.555,2018-10-01
232,201811,892.0,252,101,124,1.2277227722772277,2.032258064516129,3.5396825396825395,2018-11-01
232,201812,937.6,268,108,133,1.2314814814814814,2.0150375939849625,3.4985074626865673,2018-12-01
232,201901,745.8,208,92,103,1.1195652173913044,2.0194174757281553,3.585576923076923,2019-01-01
232,201902,829.4,242,100,120,1.2,2.0166666666666666,3.4272727272727272,2019-02-01
232,201903,763.2,220,87,109,1.2528735632183907,2.018348623853211,3.4690909090909092,2019-03-01
232,201904,699.6,198,77,99,1.2857142857142858,2.0,3.5333333333333337,2019-04-01
232,201905,846.2,237,97,125,1.288659793814433,1.896,3.5704641350210973,2019-05-01
232,201906,622.8,182,76,91,1.1973684210526316,2.0,3.421978021978022,2019-06-01
233,201807,271.2,79,47,49,1.0425531914893618,1.6122448979591837,3.432911392405063,2018-07-01
233,201808,260.7,72,44,45,1.0227272727272727,1.6,3.620833333333333,2018-08-01
233,201809,220.9,68,40,43,1.075,1.5813953488372092,3.248529411764706,2018-09-01
233,201810,159.3,48,32,32,1.0,1.5,3.31875,2018-10-01
233,201811,206.5,61,39,40,1.0256410256410255,1.525,3.3852459016393444,2018-11-01
233,201812,265.4,70,43,45,1.0465116279069768,1.5555555555555556,3.791428571428571,2018-12-01
233,201901,150.5,41,31,31,1.0,1.3225806451612903,3.6707317073170733,2019-01-01
233,201902,220.7,64,42,43,1.0238095238095237,1.4883720930232558,3.4484375,2019-02-01
233,201903,180.6,52,35,36,1.0285714285714285,1.4444444444444444,3.473076923076923,2019-03-01
233,201904,144.2,41,27,28,1.037037037037037,1.4642857142857142,3.517073170731707,2019-04-01
233,201905,312.1,83,54,56,1.037037037037037,1.4821428571428572,3.760240963855422,2019-05-01
233,201906,197.0,52,34,34,1.0,1.5294117647058822,3.7884615384615383,2019-06-01
234,201807,413.8,96,46,50,1.0869565217391304,1.92,4.310416666666667,2018-07-01
234,201808,318.1,70,36,37,1.0277777777777777,1.8918918918918919,4.5442857142857145,2018-08-01
234,201809,415.4,97,49,50,1.0204081632653061,1.94,4.282474226804124,2018-09-01
234,201810,271.9,64,33,33,1.0,1.9393939393939394,4.2484375,2018-10-01
234,201811,371.7,82,40,42,1.05,1.9523809523809523,4.532926829268293,2018-11-01
234,201812,479.9,111,54,58,1.0740740740740742,1.9137931034482758,4.3234234234234235,2018-12-01
234,201901,316.7,71,36,36,1.0,1.9722222222222223,4.46056338028169,2019-01-01
234,201902,321.7,74,36,38,1.0555555555555556,1.9473684210526316,4.347297297297297,2019-02-01
234,201903,425.4,96,46,49,1.065217391304348,1.9591836734693877,4.4312499999999995,2019-03-01
234,201904,447.8,104,49,53,1.0816326530612246,1.9622641509433962,4.305769230769231,2019-04-01
234,201905,415.7,95,48,51,1.0625,1.8627450980392157,4.37578947368421,2019-05-01
234,201906,300.0,69,35,36,1.0285714285714285,1.9166666666666667,4.3478260869565215,2019-06-01
235,201807,502.8,110,54,55,1.0185185185185186,2.0,4.570909090909091,2018-07-01
235,201808,401.85,94,44,50,1.1363636363636365,1.88,4.275,2018-08-01
235,201809,379.8,86,39,43,1.1025641025641026,2.0,4.416279069767442,2018-09-01
235,201810,466.40000000000003,106,52,53,1.0192307692307692,2.0,4.4,2018-10-01
235,201811,375.6,86,42,43,1.0238095238095237,2.0,4.367441860465116,2018-11-01
235,201812,513.8000000000001,118,55,59,1.0727272727272728,2.0,4.354237288135594,2018-12-01
235,201901,506.2,116,54,58,1.0740740740740742,2.0,4.363793103448276,2019-01-01
235,201902,429.40000000000003,94,45,47,1.0444444444444445,2.0,4.568085106382979,2019-02-01
235,201903,533.4,122,56,61,1.0892857142857142,2.0,4.372131147540983,2019-03-01
235,201904,366.40000000000003,82,39,40,1.0256410256410255,2.05,4.46829268292683,2019-04-01
235,201905,467.3,104,52,55,1.0576923076923077,1.8909090909090909,4.493269230769231,2019-05-01
235,201906,407.8,96,48,48,1.0,2.0,4.247916666666667,2019-06-01
236,201807,885.4,246,95,121,1.2736842105263158,2.0330578512396693,3.5991869918699186,2018-07-01
236,201808,906.0,262,102,133,1.303921568627451,1.9699248120300752,3.4580152671755724,2018-08-01
236,201809,800.8,224,91,112,1.2307692307692308,2.0,3.5749999999999997,2018-09-01
236,201810,781.2,216,86,108,1.255813953488372,2.0,3.6166666666666667,2018-10-01
236,201811,647.8,192,71,96,1.352112676056338,2.0,3.373958333333333,2018-11-01
236,201812,875.2,252,96,125,1.3020833333333333,2.016,3.473015873015873,2018-12-01
236,201901,798.4,220,93,109,1.1720430107526882,2.018348623853211,3.629090909090909,2019-01-01
236,201902,846.6,254,98,127,1.2959183673469388,2.0,3.3330708661417323,2019-02-01
236,201903,829.0,228,98,114,1.163265306122449,2.0,3.6359649122807016,2019-03-01
236,201904,787.0,216,85,107,1.2588235294117647,2.0186915887850465,3.6435185185185186,2019-04-01
236,201905,872.9,242,102,128,1.2549019607843137,1.890625,3.6070247933884296,2019-05-01
236,201906,739.8,216,88,108,1.2272727272727273,2.0,3.425,2019-06-01
237,201807,1387.2,312,125,156,1.248,2.0,4.446153846153846,2018-07-01
237,201808,1321.9,304,132,160,1.2121212121212122,1.9,4.348355263157895,2018-08-01
237,201809,1250.8,285,120,142,1.1833333333333333,2.007042253521127,4.3887719298245615,2018-09-01
237,201810,1287.1,287,118,141,1.194915254237288,2.0354609929078014,4.484668989547038,2018-10-01
237,201811,1316.0,304,125,153,1.224,1.9869281045751634,4.328947368421052,2018-11-01
237,201812,1234.4,283,121,141,1.165289256198347,2.00709219858156,4.361837455830389,2018-12-01
237,201901,1117.7,257,111,129,1.162162162162162,1.9922480620155039,4.349027237354086,2019-01-01
237,201902,1313.0,296,119,148,1.2436974789915967,2.0,4.4358108108108105,2019-02-01
237,201903,1177.6,268,116,131,1.1293103448275863,2.045801526717557,4.394029850746269,2019-03-01
237,201904,1153.6,262,116,130,1.1206896551724137,2.0153846153846153,4.403053435114503,2019-04-01
237,201905,1127.9,258,122,141,1.1557377049180328,1.8297872340425532,4.3717054263565895,2019-05-01
237,201906,1143.4,260,118,130,1.1016949152542372,2.0,4.397692307692308,2019-06-01
238,201807,1014.9,237,108,120,1.1111111111111112,1.975,4.282278481012658,2018-07-01
238,201808,1200.9,275,120,143,1.1916666666666667,1.9230769230769231,4.3669090909090915,2018-08-01
238,201809,1202.4,276,117,137,1.170940170940171,2.0145985401459856,4.356521739130435,2018-09-01
238,201810,942.4,211,91,107,1.1758241758241759,1.97196261682243,4.466350710900474,2018-10-01
238,201811,1166.6,267,115,135,1.173913043478261,1.9777777777777779,4.369288389513108,2018-11-01
238,201812,1066.8,248,108,123,1.1388888888888888,2.016260162601626,4.301612903225807,2018-12-01
238,201901,1184.3,266,114,131,1.1491228070175439,2.030534351145038,4.452255639097745,2019-01-01
238,201902,947.0,222,98,111,1.1326530612244898,2.0,4.2657657657657655,2019-02-01
238,201903,909.1,207,87,104,1.1954022988505748,1.9903846153846154,4.391787439613527,2019-03-01
238,201904,1080.0,248,104,126,1.2115384615384615,1.9682539682539681,4.354838709677419,2019-04-01
238,201905,1199.6,271,113,137,1.2123893805309736,1.9781021897810218,4.426568265682657,2019-05-01
238,201906,1029.4,234,98,119,1.2142857142857142,1.9663865546218486,4.3991452991452995,2019-06-01
239,201807,347.5,79,40,42,1.05,1.880952380952381,4.39873417721519,2018-07-01
239,201808,296.9,66,33,36,1.0909090909090908,1.8333333333333333,4.498484848484848,2018-08-01
239,201809,338.3,75,36,39,1.0833333333333333,1.9230769230769231,4.510666666666666,2018-09-01
239,201810,300.0,70,37,38,1.027027027027027,1.8421052631578947,4.285714285714286,2018-10-01
239,201811,250.4,57,28,31,1.1071428571428572,1.8387096774193548,4.392982456140351,2018-11-01
239,201812,313.2,72,37,38,1.027027027027027,1.894736842105263,4.35,2018-12-01
239,201901,395.7,93,46,49,1.065217391304348,1.8979591836734695,4.254838709677419,2019-01-01
239,201902,353.9,81,39,41,1.0512820512820513,1.975609756097561,4.369135802469136,2019-02-01
239,201903,300.3,70,36,36,1.0,1.9444444444444444,4.29,2019-03-01
239,201904,257.6,55,30,30,1.0,1.8333333333333333,4.6836363636363645,2019-04-01
239,201905,336.15,77,39,41,1.0512820512820513,1.8780487804878048,4.365584415584415,2019-05-01
239,201906,321.5,70,37,38,1.027027027027027,1.8421052631578947,4.5928571428571425,2019-06-01
240,201807,381.3,91,41,46,1.1219512195121952,1.9782608695652173,4.19010989010989,2018-07-01
240,201808,314.6,70,37,38,1.027027027027027,1.8421052631578947,4.494285714285715,2018-08-01
240,201809,455.5,100,49,51,1.0408163265306123,1.9607843137254901,4.555,2018-09-01
240,201810,374.1,84,41,43,1.048780487804878,1.9534883720930232,4.453571428571429,2018-10-01
240,201811,401.3,93,45,47,1.0444444444444445,1.9787234042553192,4.315053763440861,2018-11-01
240,201812,315.9,68,34,35,1.0294117647058822,1.9428571428571428,4.645588235294118,2018-12-01
240,201901,363.8,84,40,44,1.1,1.9090909090909092,4.330952380952381,2019-01-01
240,201902,238.20000000000002,54,27,27,1.0,2.0,4.411111111111111,2019-02-01
240,201903,434.0,101,52,54,1.0384615384615385,1.8703703703703705,4.297029702970297,2019-03-01
240,201904,351.9,78,39,40,1.0256410256410255,1.95,4.5115384615384615,2019-04-01
240,201905,378.90000000000003,85,43,45,1.0465116279069768,1.8888888888888888,4.45764705882353,2019-05-01
240,201906,345.1,81,38,42,1.105263157894737,1.9285714285714286,4.260493827160494,2019-06-01
241,201807,796.4,228,87,114,1.3103448275862069,2.0,3.492982456140351,2018-07-01
241,201808,658.1,200,85,100,1.1764705882352942,2.0,3.2905,2018-08-01
241,201809,771.0,220,85,110,1.2941176470588236,2.0,3.5045454545454544,2018-09-01
241,201810,884.0,242,97,121,1.2474226804123711,2.0,3.652892561983471,2018-10-01
241,201811,584.8,166,73,83,1.1369863013698631,2.0,3.52289156626506,2018-11-01
241,201812,763.4,212,84,105,1.25,2.019047619047619,3.600943396226415,2018-12-01
241,201901,794.2,222,85,111,1.3058823529411765,2.0,3.5774774774774776,2019-01-01
241,201902,565.2,164,72,82,1.1388888888888888,2.0,3.4463414634146345,2019-02-01
241,201903,779.6,232,96,116,1.2083333333333333,2.0,3.360344827586207,2019-03-01
241,201904,695.4,198,80,99,1.2375,2.0,3.512121212121212,2019-04-01
241,201905,651.0,186,87,102,1.1724137931034482,1.8235294117647058,3.5,2019-05-01
241,201906,786.8,224,82,111,1.353658536585366,2.018018018018018,3.5124999999999997,2019-06-01
242,201807,429.6,98,48,49,1.0208333333333333,2.0,4.383673469387755,2018-07-01
242,201808,426.2,99,46,53,1.1521739130434783,1.8679245283018868,4.305050505050505,2018-08-01
242,201809,463.0,106,50,53,1.06,2.0,4.367924528301887,2018-09-01
242,201810,496.6,114,51,57,1.1176470588235294,2.0,4.356140350877193,2018-10-01
242,201811,511.6,118,56,59,1.0535714285714286,2.0,4.335593220338983,2018-11-01
242,201812,457.4,106,50,52,1.04,2.0384615384615383,4.315094339622641,2018-12-01
242,201901,506.2,116,54,58,1.0740740740740742,2.0,4.363793103448276,2019-01-01
242,201902,445.1,101,46,51,1.108695652173913,1.9803921568627452,4.406930693069307,2019-02-01
242,201903,544.7,121,59,61,1.0338983050847457,1.9836065573770492,4.501652892561983,2019-03-01
242,201904,423.6,92,45,46,1.0222222222222221,2.0,4.604347826086957,2019-04-01
242,201905,386.7,88,41,43,1.048780487804878,2.046511627906977,4.394318181818182,2019-05-01
242,201906,455.8,106,48,53,1.1041666666666667,2.0,4.3,2019-06-01
243,201807,322.8,91,44,46,1.0454545454545454,1.9782608695652173,3.5472527472527475,2018-07-01
243,201808,353.8,97,50,53,1.06,1.830188679245283,3.647422680412371,2018-08-01
243,201809,365.7,100,45,51,1.1333333333333333,1.9607843137254901,3.657,2018-09-01
243,201810,345.2,98,46,49,1.065217391304348,2.0,3.522448979591837,2018-10-01
243,201811,375.8,110,52,55,1.0576923076923077,2.0,3.4163636363636365,2018-11-01
243,201812,370.9,108,55,56,1.018181818181818,1.9285714285714286,3.434259259259259,2018-12-01
243,201901,367.4,113,54,57,1.0555555555555556,1.9824561403508771,3.2513274336283184,2019-01-01
243,201902,376.6,98,48,49,1.0208333333333333,2.0,3.842857142857143,2019-02-01
243,201903,418.4,111,52,56,1.0769230769230769,1.9821428571428572,3.769369369369369,2019-03-01
243,201904,359.5,101,50,51,1.02,1.9803921568627452,3.5594059405940595,2019-04-01
243,201905,364.2,99,55,57,1.0363636363636364,1.736842105263158,3.6787878787878787,2019-05-01
243,201906,293.1,76,39,39,1.0,1.9487179487179487,3.8565789473684213,2019-06-01
244,201807,15.3,4,3,3,1.0,1.3333333333333333,3.825,2018-07-01
244,201808,32.8,10,6,6,1.0,1.6666666666666667,3.28,2018-08-01
244,201809,32.4,10,6,6,1.0,1.6666666666666667,3.2399999999999998,2018-09-01
244,201810,42.5,11,7,7,1.0,1.5714285714285714,3.8636363636363638,2018-10-01
244,201811,11.3,4,3,3,1.0,1.3333333333333333,2.825,2018-11-01
244,201812,3.0,1,1,1,1.0,1.0,3.0,2018-12-01
244,201901,39.3,9,4,4,1.0,2.25,4.366666666666666,2019-01-01
244,201902,6.0,2,1,1,1.0,2.0,3.0,2019-02-01
244,201903,17.6,6,4,4,1.0,1.5,2.9333333333333336,2019-03-01
244,201904,27.2,8,4,4,1.0,2.0,3.4,2019-04-01
244,201905,21.25,6,4,4,1.0,1.5,3.5416666666666665,2019-05-01
244,201906,64.1,17,10,10,1.0,1.7,3.770588235294117,2019-06-01
245,201807,375.2,83,41,43,1.048780487804878,1.930232558139535,4.5204819277108435,2018-07-01
245,201808,330.8,75,39,41,1.0512820512820513,1.829268292682927,4.410666666666667,2018-08-01
245,201809,330.40000000000003,77,39,41,1.0512820512820513,1.8780487804878048,4.290909090909091,2018-09-01
245,201810,240.3,54,24,29,1.2083333333333333,1.8620689655172413,4.45,2018-10-01
245,201811,474.7,111,52,57,1.0961538461538463,1.9473684210526316,4.276576576576576,2018-11-01
245,201812,284.0,62,30,32,1.0666666666666667,1.9375,4.580645161290323,2018-12-01
245,201901,325.1,76,39,41,1.0512820512820513,1.853658536585366,4.277631578947369,2019-01-01
245,201902,295.4,68,33,35,1.0606060606060606,1.9428571428571428,4.344117647058823,2019-02-01
245,201903,444.3,105,52,54,1.0384615384615385,1.9444444444444444,4.231428571428571,2019-03-01
245,201904,291.7,65,33,34,1.0303030303030303,1.911764705882353,4.487692307692307,2019-04-01
245,201905,322.7,70,35,36,1.0285714285714285,1.9444444444444444,4.609999999999999,2019-05-01
245,201906,387.0,87,45,46,1.0222222222222221,1.891304347826087,4.448275862068965,2019-06-01
246,201807,393.2,86,40,43,1.075,2.0,4.572093023255814,2018-07-01
246,201808,412.8,90,43,50,1.1627906976744187,1.8,4.586666666666667,2018-08-01
246,201809,498.0,108,48,54,1.125,2.0,4.611111111111111,2018-09-01
246,201810,543.6,120,55,59,1.0727272727272728,2.0338983050847457,4.53,2018-10-01
246,201811,481.8,108,52,54,1.0384615384615385,2.0,4.461111111111111,2018-11-01
246,201812,608.0,140,66,69,1.0454545454545454,2.028985507246377,4.3428571428571425,2018-12-01
246,201901,448.8,104,48,51,1.0625,2.0392156862745097,4.315384615384615,2019-01-01
246,201902,488.6,114,55,57,1.0363636363636364,2.0,4.2859649122807015,2019-02-01
246,201903,490.0,110,51,55,1.0784313725490196,2.0,4.454545454545454,2019-03-01
246,201904,497.2,112,52,56,1.0769230769230769,2.0,4.439285714285714,2019-04-01
246,201905,389.7,90,41,47,1.146341463414634,1.9148936170212767,4.33,2019-05-01
246,201906,411.8,94,44,47,1.0681818181818181,2.0,4.3808510638297875,2019-06-01
247,201807,804.0,234,93,116,1.2473118279569892,2.0172413793103448,3.4358974358974357,2018-07-01
247,201808,738.3,212,92,114,1.2391304347826086,1.8596491228070176,3.4825471698113204,2018-08-01
247,201809,781.6,222,89,110,1.2359550561797752,2.018181818181818,3.5207207207207207,2018-09-01
247,201810,899.4,258,94,128,1.3617021276595744,2.015625,3.4860465116279067,2018-10-01
247,201811,748.6,220,87,110,1.264367816091954,2.0,3.402727272727273,2018-11-01
247,201812,747.0,224,90,111,1.2333333333333334,2.018018018018018,3.3348214285714284,2018-12-01
247,201901,874.0,250,101,125,1.2376237623762376,2.0,3.496,2019-01-01
247,201902,883.2,244,95,122,1.2842105263157895,2.0,3.6196721311475413,2019-02-01
247,201903,859.4,244,103,121,1.174757281553398,2.0165289256198347,3.5221311475409833,2019-03-01
247,201904,956.6,276,103,137,1.3300970873786409,2.0145985401459856,3.4659420289855074,2019-04-01
247,201905,858.0,250,98,128,1.3061224489795917,1.953125,3.432,2019-05-01
247,201906,827.4,244,101,121,1.198019801980198,2.0165289256198347,3.390983606557377,2019-06-01
248,201807,381.0,107,55,58,1.0545454545454545,1.8448275862068966,3.560747663551402,2018-07-01
248,201808,321.7,93,53,56,1.0566037735849056,1.6607142857142858,3.4591397849462364,2018-08-01
248,201809,457.90000000000003,116,58,62,1.0689655172413792,1.8709677419354838,3.9474137931034488,2018-09-01
248,201810,270.1,75,37,39,1.054054054054054,1.9230769230769231,3.6013333333333337,2018-10-01
248,201811,345.5,97,49,51,1.0408163265306123,1.9019607843137254,3.5618556701030926,2018-11-01
248,201812,395.0,111,55,58,1.0545454545454545,1.9137931034482758,3.5585585585585586,2018-12-01
248,201901,336.7,93,45,50,1.1111111111111112,1.86,3.6204301075268814,2019-01-01
248,201902,239.0,77,41,41,1.0,1.8780487804878048,3.103896103896104,2019-02-01
248,201903,239.70000000000002,77,41,41,1.0,1.8780487804878048,3.112987012987013,2019-03-01
248,201904,326.8,90,45,46,1.0222222222222221,1.9565217391304348,3.631111111111111,2019-04-01
248,201905,234.0,74,42,43,1.0238095238095237,1.7209302325581395,3.1621621621621623,2019-05-01
248,201906,362.7,99,50,52,1.04,1.9038461538461537,3.6636363636363636,2019-06-01
249,201807,232.5,69,40,43,1.075,1.6046511627906976,3.369565217391304,2018-07-01
249,201808,276.7,78,49,50,1.0204081632653061,1.56,3.5474358974358973,2018-08-01
249,201809,265.2,75,42,42,1.0,1.7857142857142858,3.536,2018-09-01
249,201810,322.1,91,51,54,1.0588235294117647,1.6851851851851851,3.53956043956044,2018-10-01
249,201811,200.6,58,33,35,1.0606060606060606,1.6571428571428573,3.4586206896551723,2018-11-01
249,201812,280.1,81,44,46,1.0454545454545454,1.7608695652173914,3.458024691358025,2018-12-01
249,201901,266.4,74,42,44,1.0476190476190477,1.6818181818181819,3.5999999999999996,2019-01-01
249,201902,291.7,79,47,49,1.0425531914893618,1.6122448979591837,3.692405063291139,2019-02-01
249,201903,246.5,70,44,44,1.0,1.5909090909090908,3.5214285714285714,2019-03-01
249,201904,256.8,73,43,44,1.0232558139534884,1.6590909090909092,3.5178082191780824,2019-04-01
249,201905,260.1,78,44,48,1.0909090909090908,1.625,3.3346153846153848,2019-05-01
249,201906,271.9,80,48,49,1.0208333333333333,1.6326530612244898,3.3987499999999997,2019-06-01
250,201807,1054.4,248,111,125,1.1261261261261262,1.984,4.251612903225807,2018-07-01
250,201808,1195.4,268,124,144,1.1612903225806452,1.8611111111111112,4.46044776119403,2018-08-01
250,201809,878.3,199,90,102,1.1333333333333333,1.9509803921568627,4.41356783919598,2018-09-01
250,201810,1035.4,230,101,117,1.1584158415841583,1.9658119658119657,4.501739130434783,2018-10-01
250,201811,994.9,232,97,118,1.2164948453608246,1.9661016949152543,4.288362068965517,2018-11-01
250,201812,1127.6,255,108,127,1.1759259259259258,2.0078740157480315,4.421960784313725,2018-12-01
250,201901,915.3,211,96,107,1.1145833333333333,1.97196261682243,4.337914691943128,2019-01-01
250,201902,996.7,226,103,113,1.0970873786407767,2.0,4.4101769911504425,2019-02-01
250,201903,1051.7,239,97,121,1.2474226804123711,1.975206611570248,4.4004184100418415,2019-03-01
250,201904,937.4,211,93,106,1.1397849462365592,1.990566037735849,4.442654028436019,2019-04-01
250,201905,799.1,185,90,98,1.0888888888888888,1.8877551020408163,4.31945945945946,2019-05-01
250,201906,1045.5,236,104,121,1.1634615384615385,1.9504132231404958,4.430084745762712,2019-06-01
251,201807,398.6,92,44,46,1.0454545454545454,2.0,4.3326086956521745,2018-07-01
251,201808,323.05,73,35,36,1.0285714285714285,2.0277777777777777,4.425342465753425,2018-08-01
251,201809,272.2,60,28,30,1.0714285714285714,2.0,4.536666666666666,2018-09-01
251,201810,387.7,87,43,44,1.0232558139534884,1.9772727272727273,4.456321839080459,2018-10-01
251,201811,522.4,120,55,59,1.0727272727272728,2.0338983050847457,4.3533333333333335,2018-11-01
251,201812,454.0,105,52,53,1.0192307692307692,1.9811320754716981,4.3238095238095235,2018-12-01
251,201901,368.0,85,39,43,1.1025641025641026,1.9767441860465116,4.329411764705882,2019-01-01
251,201902,269.0,62,30,31,1.0333333333333334,2.0,4.338709677419355,2019-02-01
251,201903,351.4,85,41,43,1.048780487804878,1.9767441860465116,4.134117647058823,2019-03-01
251,201904,436.3,99,48,50,1.0416666666666667,1.98,4.407070707070707,2019-04-01
251,201905,287.6,65,34,35,1.0294117647058822,1.8571428571428572,4.424615384615385,2019-05-01
251,201906,320.8,76,37,38,1.027027027027027,2.0,4.221052631578948,2019-06-01
252,201808,3.7,1,1,1,1.0,1.0,3.7,2018-08-01
252,201903,3.7,1,1,1,1.0,1.0,3.7,2019-03-01
253,201807,350.2,80,38,40,1.0526315789473684,2.0,4.3774999999999995,2018-07-01
253,201808,364.8,82,39,42,1.0769230769230769,1.9523809523809523,4.4487804878048784,2018-08-01
253,201809,390.2,88,41,44,1.0731707317073171,2.0,4.434090909090909,2018-09-01
253,201810,352.0,76,36,38,1.0555555555555556,2.0,4.631578947368421,2018-10-01
253,201811,462.0,102,51,51,1.0,2.0,4.529411764705882,2018-11-01
